"Lines","Long","Lat","crop","aridity_index_raw","aridity_index"
"5023",0.5,51.3,"arabidopsis",7602,0.7602
"5104",0.5,51.3,"arabidopsis",7602,0.7602
"5151",-1.7,52.2,"arabidopsis",7741,0.7741
"5165",0.4,51.3,"arabidopsis",8039,0.8039
"5210",0.3,51.2,"arabidopsis",8691,0.8691
"5236",0.4,51.2,"arabidopsis",8481,0.8481
"5249",0.3,51.2,"arabidopsis",8691,0.8691
"5253",0.6,51.1,"arabidopsis",9710,0.971
"5276",1.1,51.3,"arabidopsis",7633,0.7633
"5279",1.1,51.3,"arabidopsis",7633,0.7633
"5349",0.4,51.1,"arabidopsis",9914,0.9914
"5353",-3,54.5,"arabidopsis",45936,4.5936
"5395",-3,54.4,"arabidopsis",28129,2.8129
"5486",-3.3,54.6,"arabidopsis",21858,2.1858
"5577",-3.4,54.7,"arabidopsis",16813,1.6813
"5644",-2.9,54.4,"arabidopsis",26879,2.6879
"5651",-2.9,54.4,"arabidopsis",26879,2.6879
"5717",-3.2,54.6,"arabidopsis",22450,2.245
"5718",-3.4,57,"arabidopsis",15005,1.5005
"5720",-1.6,53.3,"arabidopsis",16392,1.6392
"5726",1.1,51.3,"arabidopsis",7633,0.7633
"5741",-4.1,56.6,"arabidopsis",26169,2.6169
"5748",-4.4,56,"arabidopsis",26733,2.6733
"5757",-2.3,54.6,"arabidopsis",29271,2.9271
"5768",-1.5,54.1,"arabidopsis",8501,0.8501
"5772",-2.3,54.1,"arabidopsis",21442,2.1442
"5776",-1.3,52.9,"arabidopsis",7706,0.7706
"5779",-3.1,51,"arabidopsis",10893,1.0893
"5784",-5.2,56.4,"arabidopsis",23386,2.3386
"5798",-3.3,53.1,"arabidopsis",11472,1.1472
"5800",-5.5,57.4,"arabidopsis",0,0
"5811",-3.1,52.9,"arabidopsis",14746,1.4746
"5822",-5.98333,56.7333,"arabidopsis",29210,2.921
"5830",15.9807762,56.3130014,"arabidopsis",8097,0.8097
"5831",15.9807762,56.3130014,"arabidopsis",8097,0.8097
"5832",15.9807762,56.3130014,"arabidopsis",8097,0.8097
"5836",13.51,55.86,"arabidopsis",9855,0.9855
"5837",16.2326,49.4013,"arabidopsis",6409,0.6409
"5856",17.4849587,63.0091989,"arabidopsis",11015,1.1015
"5860",18.0141098,62.6827735,"arabidopsis",0,0
"5865",14.1231006,55.7565106,"arabidopsis",9598,0.9598
"5867",14.1220385,55.7570661,"arabidopsis",9598,0.9598
"5874",16.2815,49.4112,"arabidopsis",6422,0.6422
"5890",16.2815,49.4112,"arabidopsis",6422,0.6422
"5893",16.2815,49.4112,"arabidopsis",6422,0.6422
"5907",16.2815,49.4112,"arabidopsis",6422,0.6422
"5921",16.2815,49.4112,"arabidopsis",6422,0.6422
"5950",16.2815,49.4112,"arabidopsis",6422,0.6422
"5984",16.2815,49.4112,"arabidopsis",6422,0.6422
"5993",16.2815,49.4112,"arabidopsis",6422,0.6422
"6008",16.2,49.1,"arabidopsis",5309,0.5309
"6009",18.1749827,62.8759855,"arabidopsis",11307,1.1307
"6010",18.1749827,62.8759855,"arabidopsis",11307,1.1307
"6011",18.1749827,62.8759855,"arabidopsis",11307,1.1307
"6012",18.1749827,62.8759855,"arabidopsis",11307,1.1307
"6013",18.1749827,62.8759855,"arabidopsis",11307,1.1307
"6016",18.4045,62.9147,"arabidopsis",0,0
"6017",18.4045,62.9147,"arabidopsis",0,0
"6019",14.2786489,56.0617671,"arabidopsis",7857,0.7857
"6020",14.2786489,56.0617671,"arabidopsis",7857,0.7857
"6021",14.281492,56.068008,"arabidopsis",7900,0.79
"6022",14.281492,56.068008,"arabidopsis",7900,0.79
"6023",13.3720798,55.7501271,"arabidopsis",8828,0.8828
"6024",13.3720798,55.7501271,"arabidopsis",8828,0.8828
"6025",17.7311,62.6381,"arabidopsis",10397,1.0397
"6030",18.1896,62.806,"arabidopsis",10856,1.0856
"6034",13.7453108,56.0755241,"arabidopsis",10891,1.0891
"6035",13.7453108,56.0755241,"arabidopsis",10891,1.0891
"6036",13.7249024,56.1045244,"arabidopsis",10762,1.0762
"6038",13.7249024,56.1045244,"arabidopsis",10762,1.0762
"6039",13.7296953,56.1132251,"arabidopsis",10607,1.0607
"6040",13.4,55.66,"arabidopsis",9361,0.9361
"6041",14.7427433,56.0089259,"arabidopsis",7658,0.7658
"6042",13.8561835,56.0964877,"arabidopsis",10167,1.0167
"6043",18.075722,62.8003225,"arabidopsis",11206,1.1206
"6046",18.075722,62.8003225,"arabidopsis",11206,1.1206
"6064",18.2763,62.9513,"arabidopsis",11029,1.1029
"6069",18.2763,62.95681,"arabidopsis",11029,1.1029
"6070",18.339997,62.956806,"arabidopsis",11104,1.1104
"6071",18.339997,62.956806,"arabidopsis",11104,1.1104
"6073",15.7779722,56.1460908,"arabidopsis",7276,0.7276
"6074",16.1301702,56.4573992,"arabidopsis",7376,0.7376
"6076",13.4354695,55.7170459,"arabidopsis",8921,0.8921
"6077",13.4354695,55.7170459,"arabidopsis",8921,0.8921
"6085",13.2155403,55.709434,"arabidopsis",8277,0.8277
"6086",11.2,58.9,"arabidopsis",9041,0.9041
"6087",16.1302444,56.465642,"arabidopsis",7327,0.7327
"6088",16.1302444,56.465642,"arabidopsis",7327,0.7327
"6090",13.2197,55.6525,"arabidopsis",7255,0.7255
"6091",13.215,55.6525,"arabidopsis",7195,0.7195
"6092",13.2233,55.6514,"arabidopsis",7255,0.7255
"6094",13.2147,55.6494,"arabidopsis",7196,0.7196
"6095",13.2161,55.6486,"arabidopsis",7196,0.7196
"6096",13.2225,55.6472,"arabidopsis",7293,0.7293
"6097",13.2264,55.6481,"arabidopsis",7399,0.7399
"6098",13.2178,55.6561,"arabidopsis",7255,0.7255
"6099",13.2193742,55.6532394,"arabidopsis",7255,0.7255
"6100",13.2226591,55.6465188,"arabidopsis",7293,0.7293
"6101",13.2199068,55.6465188,"arabidopsis",7293,0.7293
"6102",13.2240307,55.6484554,"arabidopsis",7293,0.7293
"6104",13.2078964,55.6995163,"arabidopsis",7630,0.763
"6105",13.1166475,55.7912838,"arabidopsis",7932,0.7932
"6106",13.1151131,55.7892517,"arabidopsis",7932,0.7932
"6107",13.1172969,55.789833,"arabidopsis",8038,0.8038
"6108",13.1162548,55.7925311,"arabidopsis",8110,0.811
"6109",13.1113481,55.7895346,"arabidopsis",7932,0.7932
"6111",13.1104309,55.7928025,"arabidopsis",8110,0.811
"6112",13.09336,55.7908676,"arabidopsis",7984,0.7984
"6113",13.0996565,55.7976997,"arabidopsis",8187,0.8187
"6114",13.1296295,55.7990936,"arabidopsis",8069,0.8069
"6115",13.1326552,55.7932875,"arabidopsis",8069,0.8069
"6118",13.1745511,55.7138306,"arabidopsis",7770,0.777
"6119",13.1729204,55.7034097,"arabidopsis",7668,0.7668
"6122",13.2954193,55.8350143,"arabidopsis",9473,0.9473
"6123",13.2986651,55.8351287,"arabidopsis",9473,0.9473
"6124",13.2995709,55.8362185,"arabidopsis",9473,0.9473
"6125",13.2984818,55.8371341,"arabidopsis",9473,0.9473
"6126",13.3002261,55.8379372,"arabidopsis",9476,0.9476
"6128",13.2881,55.8397,"arabidopsis",9471,0.9471
"6131",13.3181,55.8369,"arabidopsis",9535,0.9535
"6132",13.3186,55.8386,"arabidopsis",9535,0.9535
"6133",13.2995693,55.8422437,"arabidopsis",9476,0.9476
"6134",13.2906,55.8383,"arabidopsis",9471,0.9471
"6136",13.5519,55.9336,"arabidopsis",10498,1.0498
"6137",13.5603,55.9419,"arabidopsis",10743,1.0743
"6138",13.5511,55.9403,"arabidopsis",10498,1.0498
"6140",13.5539,55.9392,"arabidopsis",10498,1.0498
"6141",13.5542,55.9414,"arabidopsis",10498,1.0498
"6142",13.5558,55.9428,"arabidopsis",10637,1.0637
"6145",13.5533,55.9497,"arabidopsis",10637,1.0637
"6148",13.5508,55.9319,"arabidopsis",10429,1.0429
"6149",13.5481,55.9281,"arabidopsis",10367,1.0367
"6150",13.5319,55.9261,"arabidopsis",10523,1.0523
"6151",13.2244,55.6528,"arabidopsis",7255,0.7255
"6153",17.7311,62.6381,"arabidopsis",10397,1.0397
"6154",17.7311,62.6381,"arabidopsis",10397,1.0397
"6163",17.7311,62.6381,"arabidopsis",10397,1.0397
"6166",17.7311,62.6381,"arabidopsis",10397,1.0397
"6169",18.336,62.8622,"arabidopsis",11513,1.1513
"6172",18.336,62.8622,"arabidopsis",11513,1.1513
"6173",18.336,62.8622,"arabidopsis",11513,1.1513
"6174",17.6771,62.6252,"arabidopsis",10860,1.086
"6177",17.6771,62.6252,"arabidopsis",10860,1.086
"6180",17.6771,62.6252,"arabidopsis",10860,1.086
"6184",18.4473,62.8794,"arabidopsis",11059,1.1059
"6188",14.1328223,55.758856,"arabidopsis",9210,0.921
"6189",14.1328223,55.758856,"arabidopsis",9210,0.921
"6191",14.1328223,55.758856,"arabidopsis",9210,0.921
"6192",14.1328223,55.758856,"arabidopsis",9210,0.921
"6193",14.1328223,55.758856,"arabidopsis",9210,0.921
"6194",14.1328223,55.758856,"arabidopsis",9210,0.921
"6195",14.1328223,55.758856,"arabidopsis",9210,0.921
"6198",14.1225226,55.7567793,"arabidopsis",9598,0.9598
"6201",14.1225226,55.7567793,"arabidopsis",9598,0.9598
"6202",14.1225226,55.7567793,"arabidopsis",9598,0.9598
"6203",14.1225226,55.7567793,"arabidopsis",9598,0.9598
"6209",18.1749827,62.8759855,"arabidopsis",11307,1.1307
"6210",18.1749827,62.8759855,"arabidopsis",11307,1.1307
"6214",18.3174,63.0165,"arabidopsis",0,0
"6216",18.3174,63.0165,"arabidopsis",0,0
"6217",18.3174,63.0165,"arabidopsis",0,0
"6218",18.3174,63.0165,"arabidopsis",0,0
"6220",18.1896,62.806,"arabidopsis",10856,1.0856
"6221",18.1896,62.806,"arabidopsis",10856,1.0856
"6231",18.2763,62.9513,"arabidopsis",11029,1.1029
"6235",18.339997,62.956806,"arabidopsis",11104,1.1104
"6237",18.339997,62.956806,"arabidopsis",11104,1.1104
"6238",18.339997,62.956806,"arabidopsis",11104,1.1104
"6240",18.339997,62.956806,"arabidopsis",11104,1.1104
"6241",18.339997,62.956806,"arabidopsis",11104,1.1104
"6242",13.1960732,55.7060213,"arabidopsis",7894,0.7894
"6243",13.85,55.95,"arabidopsis",10546,1.0546
"6244",18.4728,62.9169,"arabidopsis",11977,1.1977
"6252",14.3336,55.5796,"arabidopsis",0,0
"6255",14.3336,55.5796,"arabidopsis",0,0
"6258",14.3336,55.5796,"arabidopsis",0,0
"6268",14.3336,55.5796,"arabidopsis",0,0
"6276",14.3336,55.5796,"arabidopsis",0,0
"6284",14.3336,55.5796,"arabidopsis",0,0
"6296",16.6314,49.2771,"arabidopsis",6089,0.6089
"6390",16.6314,49.2771,"arabidopsis",6089,0.6089
"6396",16.6314,49.2771,"arabidopsis",6089,0.6089
"6413",13.9583592,56.0630848,"arabidopsis",9540,0.954
"6424",16.2544,49.3853,"arabidopsis",6401,0.6401
"6434",16.2544,49.3853,"arabidopsis",6401,0.6401
"6445",16.2544,49.3853,"arabidopsis",6401,0.6401
"6680",6.4333,51.85,"arabidopsis",9111,0.9111
"6739",-73.4675,40.8585,"arabidopsis",9138,0.9138
"6740",-73.4675,40.8585,"arabidopsis",9138,0.9138
"6744",-73.4675,40.8585,"arabidopsis",9138,0.9138
"6749",-76.5072,42.4489,"arabidopsis",8256,0.8256
"6750",-76.5072,42.4489,"arabidopsis",8256,0.8256
"6805",-71.0627,42.373,"arabidopsis",8796,0.8796
"6806",-71.0627,42.373,"arabidopsis",8796,0.8796
"6814",-86.621,41.2816,"arabidopsis",8525,0.8525
"6830",73.1,49.5,"arabidopsis",2494,0.2494
"6897",1.3,45,"arabidopsis",8601,0.8601
"6898",4.4,51.2167,"arabidopsis",9561,0.9561
"6900",18.4840729,63.322186,"arabidopsis",9963,0.9963
"6901",18.4840729,63.322186,"arabidopsis",9963,0.9963
"6903",16.2326,49.4013,"arabidopsis",6409,0.6409
"6904",16.6166,49.2,"arabidopsis",5110,0.511
"6907",-0.6383,51.4083,"arabidopsis",8123,0.8123
"6908",-0.6383,51.4083,"arabidopsis",8123,0.8123
"6909",-92.3,38.3,"arabidopsis",7199,0.7199
"6911",-23.6167,15.1111,"arabidopsis",1402,0.1402
"6913",18.1749827,62.8759855,"arabidopsis",11307,1.1307
"6915",6.3,50.3,"arabidopsis",14537,1.4537
"6917",18.3174,63.0165,"arabidopsis",0,0
"6918",18.3174,63.0165,"arabidopsis",0,0
"6919",8,50.3,"arabidopsis",9760,0.976
"6920",9.9355,51.5338,"arabidopsis",7710,0.771
"6922",8,50.3,"arabidopsis",9760,0.976
"6923",-0.6383,51.4083,"arabidopsis",8123,0.8123
"6924",-0.6383,51.4083,"arabidopsis",8123,0.8123
"6926",-85.37,44.46,"arabidopsis",7958,0.7958
"6927",-86.621,41.2816,"arabidopsis",8525,0.8525
"6929",68.49,38.48,"arabidopsis",3008,0.3008
"6931",73.1,49.5,"arabidopsis",2494,0.2494
"6932",15.2369,52.7325,"arabidopsis",5951,0.5951
"6933",2.49,41.59,"arabidopsis",5841,0.5841
"6938",37.6322,55.7522,"arabidopsis",9116,0.9116
"6940",8.3,50.3,"arabidopsis",8770,0.877
"6943",-0.6383,51.4083,"arabidopsis",8123,0.8123
"6944",-0.6383,51.4083,"arabidopsis",8123,0.8123
"6945",4.45,52.24,"arabidopsis",11096,1.1096
"6951",16.36,49.42,"arabidopsis",6045,0.6045
"6956",16.36,49.42,"arabidopsis",6045,0.6045
"6957",16.36,49.42,"arabidopsis",6045,0.6045
"6958",3.3,46,"arabidopsis",6471,0.6471
"6959",-1.41,48.5,"arabidopsis",7884,0.7884
"6960",-1.41,48.5,"arabidopsis",7884,0.7884
"6961",-3.53333,38.3333,"arabidopsis",2531,0.2531
"6963",68.48,38.35,"arabidopsis",2449,0.2449
"6966",-0.6383,51.4083,"arabidopsis",8123,0.8123
"6967",-0.6383,51.4083,"arabidopsis",8123,0.8123
"6968",23.5,60,"arabidopsis",10299,1.0299
"6969",23.5,60,"arabidopsis",10299,1.0299
"6970",2.93056,41.7194,"arabidopsis",4958,0.4958
"6971",2.93056,41.7194,"arabidopsis",4958,0.4958
"6973",13.9707,56.0648,"arabidopsis",9501,0.9501
"6974",13.9707,56.0648,"arabidopsis",9501,0.9501
"6975",14.45,48.3,"arabidopsis",9214,0.9214
"6976",14.45,48.3,"arabidopsis",9214,0.9214
"6979",8.26,47.25,"arabidopsis",14964,1.4964
"6981",30,52.3,"arabidopsis",7311,0.7311
"6982",9.3,52.3,"arabidopsis",9018,0.9018
"6984",16.2544,49.3853,"arabidopsis",6401,0.6401
"6986",-2.2207,57.1539,"arabidopsis",12916,1.2916
"6987",7.62551,48.0683,"arabidopsis",11471,1.1471
"6989",-2.4333,54.8,"arabidopsis",19992,1.9992
"6990",5.73,53.448,"arabidopsis",12458,1.2458
"6992",5.3,50.3,"arabidopsis",10524,1.0524
"6997",5.5833,51.8333,"arabidopsis",9702,0.9702
"7000",9.57073,50.9167,"arabidopsis",9134,0.9134
"7002",6.1,51.3333,"arabidopsis",8562,0.8562
"7003",7.5,47.5,"arabidopsis",9357,0.9357
"7008",5.675,52,"arabidopsis",10091,1.0091
"7013",13.287,52.4584,"arabidopsis",6310,0.631
"7014",-4.79821,56.5459,"arabidopsis",30883,3.0883
"7025",11.3396,44.5041,"arabidopsis",6147,0.6147
"7026",-3.2667,54.4,"arabidopsis",20668,2.0668
"7028",9.3166,49.5166,"arabidopsis",9741,0.9741
"7031",8.6667,50.0167,"arabidopsis",7322,0.7322
"7033",-122.755,41.3599,"arabidopsis",4444,0.4444
"7036",9.5,50.5,"arabidopsis",11718,1.1718
"7058",-9.0755556,53.87,"arabidopsis",19507,1.9507
"7061",-1.64293,53.2699,"arabidopsis",12508,1.2508
"7062",8.26607,50.2981,"arabidopsis",7692,0.7692
"7063",-13.4811,29.2144,"arabidopsis",1260,0.126
"7064",1.1,51.3,"arabidopsis",7633,0.7633
"7067",15.09,37.51,"arabidopsis",3425,0.3425
"7068",12.1,42,"arabidopsis",3118,0.3118
"7071",1.33867,48.0717,"arabidopsis",6542,0.6542
"7072",34.7361,53.7502,"arabidopsis",8203,0.8203
"7077",-8.25,40.12,"arabidopsis",7156,0.7156
"7081",-8.42639,40.2077,"arabidopsis",6589,0.6589
"7092",2.823,49.416,"arabidopsis",6920,0.692
"7094",8.65081,49.8724,"arabidopsis",7774,0.7774
"7096",5.04278,47.3239,"arabidopsis",7634,0.7634
"7102",8.2372,50.7224,"arabidopsis",10682,1.0682
"7103",16.2667,49.4167,"arabidopsis",6616,0.6616
"7106",13.7336,51.051,"arabidopsis",6594,0.6594
"7107",-1.5733,54.7761,"arabidopsis",7951,0.7951
"7109",0.5,51.3,"arabidopsis",7602,0.7602
"7111",-3.16028,55.9494,"arabidopsis",9282,0.9282
"7117",9.68253,51.5105,"arabidopsis",10468,1.0468
"7119",8.5,50,"arabidopsis",6641,0.6641
"7120",8.5,50,"arabidopsis",6641,0.6641
"7125",11.0087,49.5955,"arabidopsis",8772,0.8772
"7126",24.5682,60.1997,"arabidopsis",9531,0.9531
"7127",24.9871,58.6656,"arabidopsis",9689,0.9689
"7130",2.56481,44.6447,"arabidopsis",5636,0.5636
"7133",8.6822,50.1102,"arabidopsis",7140,0.714
"7138",8.0167,50.5,"arabidopsis",8879,0.8879
"7143",5.86667,51.0167,"arabidopsis",8634,0.8634
"7147",8.67825,50.584,"arabidopsis",7208,0.7208
"7158",15.5,47,"arabidopsis",9357,0.9357
"7160",-85.2532,43.178,"arabidopsis",8216,0.8216
"7161",10.5,53.5,"arabidopsis",9334,0.9334
"7162",9.44,52.24,"arabidopsis",9534,0.9534
"7163",9.73569,52.3721,"arabidopsis",7598,0.7598
"7164",12.5686,55.675,"arabidopsis",7199,0.7199
"7165",8.28844,51.3472,"arabidopsis",13125,1.3125
"7169",9.88682,54.4175,"arabidopsis",11916,1.1916
"7177",15,49,"arabidopsis",7896,0.7896
"7181",11.587,50.927,"arabidopsis",6570,0.657
"7183",77,35,"arabidopsis",1520,0.152
"7186",23.8924,54.8969,"arabidopsis",7888,0.7888
"7192",-5.66364,55.6395,"arabidopsis",17144,1.7144
"7199",6.9666,50.95,"arabidopsis",9033,0.9033
"7202",8.50861,50.1797,"arabidopsis",7841,0.7841
"7203",11.5722,49.631,"arabidopsis",11245,1.1245
"7207",135.752,35.0085,"arabidopsis",13299,1.3299
"7208",-3.78181,55.6739,"arabidopsis",19619,1.9619
"7209",15.2333,52.7333,"arabidopsis",5993,0.5993
"7213",15.2369,52.7325,"arabidopsis",5951,0.5951
"7217",0.5,48,"arabidopsis",7315,0.7315
"7218",4.49015,52.1611,"arabidopsis",11251,1.1251
"7223",8.0666,50.3833,"arabidopsis",7501,0.7501
"7231",8.0666,50.3833,"arabidopsis",7501,0.7501
"7244",8.26664,50.001,"arabidopsis",6174,0.6174
"7248",-70.6652,41.3923,"arabidopsis",11074,1.1074
"7250",10.1138,51.9183,"arabidopsis",8770,0.877
"7255",20.5,50.95,"arabidopsis",7557,0.7557
"7258",8.5,50.5,"arabidopsis",8437,0.8437
"7268",10.981,52.6969,"arabidopsis",7077,0.7077
"7276",8.5833,50.2,"arabidopsis",7540,0.754
"7280",8.2,53.1667,"arabidopsis",9579,0.9579
"7282",8.01161,50.3827,"arabidopsis",8056,0.8056
"7287",8.42255,53.3422,"arabidopsis",9715,0.9715
"7288",6.193019,60.385543,"arabidopsis",26715,2.6715
"7296",29,59,"arabidopsis",9758,0.9758
"7298",10.51,47.04,"arabidopsis",23318,2.3318
"7305",10.6065,53.476,"arabidopsis",8851,0.8851
"7306",-123.206,49.2655,"arabidopsis",17026,1.7026
"7307",-2.96591,48.0653,"arabidopsis",10220,1.022
"7314",-3.41697,54.3512,"arabidopsis",0,0
"7316",5.56667,51.9667,"arabidopsis",10347,1.0347
"7319",12.1,42,"arabidopsis",3118,0.3118
"7320",1.09849,49.4424,"arabidopsis",7672,0.7672
"7322",34,56.3,"arabidopsis",8975,0.8975
"7323",38.28,49,"arabidopsis",5307,0.5307
"7327",3.03333,41.7833,"arabidopsis",4571,0.4571
"7328",3.03333,41.7833,"arabidopsis",4571,0.4571
"7332",-122.2,47,"arabidopsis",12833,1.2833
"7333",11.5614,46.5438,"arabidopsis",7642,0.7642
"7337",8.02341,50.8738,"arabidopsis",11552,1.1552
"7342",-3.00733,53.6473,"arabidopsis",11396,1.1396
"7343",13.181,52.5339,"arabidopsis",5920,0.592
"7344",9.5,47.6667,"arabidopsis",11525,1.1525
"7346",11.8558,52.6058,"arabidopsis",5880,0.588
"7347",36,52,"arabidopsis",7510,0.751
"7349",14.5,49.5,"arabidopsis",7547,0.7547
"7350",-122.459,47.2413,"arabidopsis",10331,1.0331
